gene,Subacute-log10(padj),Pubchem_CID,Name,np_score_mean_by_name,gene_count_by_name
Mgll,1.0186754434219254,134496328,"US10093635, Example 24",10.5122332752807,1
Mgll,1.0186754434219254,134496423,"US10093635, Example 33",10.5122332752807,1
Mgll,1.0186754434219254,134496303,"US10093635, Example 32",10.5122332752807,1
Mgll,1.0186754434219254,71460497,Benzotriazol-1-yl-[4-(4-methoxyphenyl)piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,18516661,Dodecane-1-sulfonyl fluoride,10.5122332752807,1
Mgll,1.0186754434219254,44563660,Methyl icosylphosphonofluoridate,10.5122332752807,1
Mgll,1.0186754434219254,71451485,Benzotriazol-1-yl-[4-[(3-nitrophenyl)methyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,118707906,"(2E,4E,9Z)-N-(2-methylpropyl)hexadeca-2,4,9-trien-12,14-diynamide",10.5122332752807,1
Mgll,1.0186754434219254,127034180,"(3R,4S)-4-(1,3-benzodioxol-5-yl)-1-(1-benzylpiperidin-4-yl)-3-(4-fluorophenyl)azetidin-2-one",10.5122332752807,1
Mgll,1.0186754434219254,71451483,"5-[4-(benzotriazole-1-carbonyl)piperazin-1-yl]-N,N-dimethyl-2-nitrobenzamide",10.5122332752807,1
Mgll,1.0186754434219254,46933421,"Ibuproxam, dimethyl deriv.",10.5122332752807,1
Mgll,1.0186754434219254,71449675,"N-[2-(3,4-dihydroxyphenyl)ethyl]benzotriazole-1-carboxamide",10.5122332752807,1
Mgll,1.0186754434219254,127033071,"Piperidin-1-yl(1,2,4-triazol-1-yl)methanone",10.5122332752807,1
Mgll,1.0186754434219254,18927006,"2-Octyl-1,2-benzothiazol-3(2H)-one",10.5122332752807,1
Mgll,1.0186754434219254,57394979,"2-[(4-Phenylphenyl)methyl]-1,2-benzothiazol-3-one",10.5122332752807,1
Mgll,1.0186754434219254,68741582,"N-Benzyl-(9Z,12Z,15Z)-octadecatrienamide",10.5122332752807,1
Mgll,1.0186754434219254,73353637,"N-((3-Methoxyphenyl)methyl)octadeca-9,12,15-trienamide, (9Z,12Z,15Z)-",10.5122332752807,1
Mgll,1.0186754434219254,118707905,"(2E,4E,8E,10Z,14Z)-N-(2-methylpropyl)octadeca-2,4,8,10,14-pentaen-12-ynamide",10.5122332752807,1
Mgll,1.0186754434219254,45784884,1-(Benzotriazol-1-yl)-2-[4-(2-methylpropyl)phenyl]propan-1-one,10.5122332752807,1
Mgll,1.0186754434219254,42646580,4-(Hexylcarbamoyloxy)benzoic acid methyl ester,10.5122332752807,1
Mgll,1.0186754434219254,71460498,[5-[4-(Benzotriazole-1-carbonyl)piperazin-1-yl]-2-nitrophenyl]-piperidin-1-ylmethanone,10.5122332752807,1
Mgll,1.0186754434219254,132114828,"US10030020, Example 125",10.5122332752807,1
Mgll,1.0186754434219254,132114737,"US10030020, Example 146",10.5122332752807,1
Mgll,1.0186754434219254,132114562,"US10030020, Example 147",10.5122332752807,1
Mgll,1.0186754434219254,132114891,"US10030020, Example 144",10.5122332752807,1
Mgll,1.0186754434219254,132114784,"US10030020, Example 95",10.5122332752807,1
Mgll,1.0186754434219254,72197621,"N,N-dimethyl-5-[(4-phenoxyphenyl)methyl]tetrazole-2-carboxamide",10.5122332752807,1
Mgll,1.0186754434219254,72197620,"N,N-dimethyl-5-[(4-phenoxyphenyl)methyl]tetrazole-1-carboxamide",10.5122332752807,1
Mgll,1.0186754434219254,555841,"1-(4-Phenoxyphenyl)-1H-pyrrole-2,5-dione",10.5122332752807,1
Mgll,1.0186754434219254,132114934,"US10030020, Example 97",10.5122332752807,1
Mgll,1.0186754434219254,132114729,"US10030020, Example 126",10.5122332752807,1
Mgll,1.0186754434219254,132114528,"US10030020, Example 127",10.5122332752807,1
Mgll,1.0186754434219254,132114581,"US10030020, Example 123",10.5122332752807,1
Mgll,1.0186754434219254,132114581,"US10030020, Example 123",10.5122332752807,1
Mgll,1.0186754434219254,132114548,"US10030020, Example 75",10.5122332752807,1
Mgll,1.0186754434219254,71458674,[3-[[4-(Benzotriazole-1-carbonyl)piperazin-1-yl]methyl]phenyl]-(4-methylpiperazin-1-yl)methanone,10.5122332752807,1
Mgll,1.0186754434219254,132114712,"US10030020, Example 80",10.5122332752807,1
Mgll,1.0186754434219254,132114705,"US10030020, Example 106",10.5122332752807,1
Mgll,1.0186754434219254,132114817,"US10030020, Example 117",10.5122332752807,1
Mgll,1.0186754434219254,132114807,"US10030020, Example 118",10.5122332752807,1
Mgll,1.0186754434219254,132114515,"US10030020, Example 76",10.5122332752807,1
Mgll,1.0186754434219254,132114724,"US10030020, Example 28",10.5122332752807,1
Mgll,1.0186754434219254,132114708,"US10030020, Example 90",10.5122332752807,1
Mgll,1.0186754434219254,132114546,"US10030020, Example 91",10.5122332752807,1
Mgll,1.0186754434219254,132114550,"US10030020, Example 92",10.5122332752807,1
Mgll,1.0186754434219254,132131701,"US10030020, Example 113",10.5122332752807,1
Mgll,1.0186754434219254,132114769,"US10030020, Example 109",10.5122332752807,1
Mgll,1.0186754434219254,6708798,Pristimerol,10.5122332752807,1
Mgll,1.0186754434219254,6708673,"(2R,4aS,6aS,6aS,14aS)-10,11-dihydroxy-2,4a,6a,6a,9,14a-hexamethyl-3,4,5,6,8,13,14,14b-octahydro-1H-picene-2-carboxylic acid",10.5122332752807,1
Mgll,1.0186754434219254,9828620,Dihydrocelastrol diacetate,10.5122332752807,1
Mgll,1.0186754434219254,91898351,"methyl (2R,4aS,6aR,6aS,14aS)-10,11-dihydroxy-2,4a,6a,6a,14a-pentamethyl-9-methylidene-1,3,4,5,6,13,14,14b-octahydropicene-2-carboxylate",10.5122332752807,1
Mgll,1.0186754434219254,132114785,"US10030020, Example 85",10.5122332752807,1
Mgll,1.0186754434219254,71455024,Benzotriazol-1-yl-[4-(2-nitrophenyl)piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71462206,Benzotriazol-1-yl-[4-(2-methylphenyl)piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71453313,Benzotriazol-1-yl-[4-[(4-bromophenyl)methyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71456813,3-[[4-(benzotriazole-1-carbonyl)piperazin-1-yl]methyl]-N-cyclohexylbenzamide,10.5122332752807,1
Mgll,1.0186754434219254,134496416,"US10093635, Example 46",10.5122332752807,1
Mgll,1.0186754434219254,25021165,"4-nitrophenyl 4-[bis(2H-1,3-benzodioxol-5-yl)(hydroxy)methyl]piperidine-1-carboxylate",10.5122332752807,1
Mgll,1.0186754434219254,132114688,"US10030020, Example 116",10.5122332752807,1
Mgll,1.0186754434219254,132114848,"US10030020, Example 112",10.5122332752807,1
Mgll,1.0186754434219254,71455022,Benzotriazol-1-yl-[4-[(3-phenylphenyl)methyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71455026,Benzotriazol-1-yl-[4-[(4-phenylphenyl)methyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71458675,3-[[4-(benzotriazole-1-carbonyl)piperazin-1-yl]methyl]-N-phenylbenzamide,10.5122332752807,1
Mgll,1.0186754434219254,71455023,Benzotriazol-1-yl-[4-(naphthalen-1-ylmethyl)piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71460496,Benzotriazol-1-yl-[4-(naphthalen-2-ylmethyl)piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71456811,5-[4-(benzotriazole-1-carbonyl)piperazin-1-yl]-2-nitro-N-propan-2-ylbenzamide,10.5122332752807,1
Mgll,1.0186754434219254,44427572,"tetrahydro-2H-pyran-4-yl (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate",10.5122332752807,1
Mgll,1.0186754434219254,71455025,4-[4-(benzotriazole-1-carbonyl)piperazin-1-yl]-3-nitro-N-propan-2-ylbenzamide,10.5122332752807,1
Mgll,1.0186754434219254,25095848,"(4-Benzhydrylpiperazin-1-yl)-(triazolo[4,5-b]pyridin-1-yl)methanone",10.5122332752807,1
Mgll,1.0186754434219254,25021165,"4-nitrophenyl 4-[bis(2H-1,3-benzodioxol-5-yl)(hydroxy)methyl]piperidine-1-carboxylate",10.5122332752807,1
Mgll,1.0186754434219254,71458672,Benzotriazol-1-yl-[4-(4-nitrophenyl)piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71460500,Benzotriazol-1-yl-[4-[(4-chlorophenyl)methyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,66683053,Benzotriazol-1-yl-[4-[(4-fluorophenyl)methyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71462208,5-[4-(benzotriazole-1-carbonyl)piperazin-1-yl]-N-cyclohexyl-2-nitrobenzamide,10.5122332752807,1
Mgll,1.0186754434219254,71453312,5-[4-(benzotriazole-1-carbonyl)piperazin-1-yl]-2-nitro-N-phenylbenzamide,10.5122332752807,1
Mgll,1.0186754434219254,71460495,Benzotriazol-1-yl-[4-[(2-phenylphenyl)methyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,44563664,"2-Nonylsulfanyl-4H-benzo[1,3,2]dioxaphosphinine 2-oxide",10.5122332752807,1
Mgll,1.0186754434219254,44563662,4-Cyanophenyl ethyl dodecylphosphonate,10.5122332752807,1
Mgll,1.0186754434219254,71460499,benzotriazol-1-yl-[4-[(E)-3-phenylprop-2-enyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,66683014,"(1h-Benzo[d][1,2,3]triazol-1-yl)(4-benzylpiperazin-1-yl)methanone",10.5122332752807,1
Mgll,1.0186754434219254,71458673,Benzotriazol-1-yl-[4-[(3-chlorophenyl)methyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71449676,Benzotriazol-1-yl-[4-[(4-nitrophenyl)methyl]piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,46831765,Benzotriazol-1-yl-(4-phenylpiperazin-1-yl)methanone,10.5122332752807,1
Mgll,1.0186754434219254,132114621,"US10030020, Example 15",10.5122332752807,1
Mgll,1.0186754434219254,132114820,"US10030020, Example 16",10.5122332752807,1
Mgll,1.0186754434219254,134496317,"US10093635, Example 2",10.5122332752807,1
Mgll,1.0186754434219254,127032456,Mgl-IN-1,10.5122332752807,1
Mgll,1.0186754434219254,522624,N-(4-Ethylphenyl)maleimide,10.5122332752807,1
Mgll,1.0186754434219254,704937,"1-(2-ethylphenyl)-1H-pyrrole-2,5-dione",10.5122332752807,1
Mgll,1.0186754434219254,45105060,4-Nitrophenyl 4-(3-(4-Methoxyphenoxy)benzyl)piperazine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,132114707,"US10030020, Example 7",10.5122332752807,1
Mgll,1.0186754434219254,132114779,"US10030020, Example 8",10.5122332752807,1
Mgll,1.0186754434219254,132114885,"US10030020, Example 3",10.5122332752807,1
Mgll,1.0186754434219254,10104631,1-(3-Chloro-6-pyridazinyl)-homopiperazine,10.5122332752807,1
Mgll,1.0186754434219254,72712915,"5-Methoxy-3-[(4-phenoxyphenyl)methyl]-1,3,4-oxadiazol-2-one",10.5122332752807,1
Mgll,1.0186754434219254,44352619,"2-(6-Chloropyridazin-3-yl)-5-methyl-2,5-diazabicyclo[2.2.1]heptane",10.5122332752807,1
Mgll,1.0186754434219254,44352534,"5-(6-Chloropyridazin-3-yl)-2,2-dimethyl-5-aza-2-azoniabicyclo[2.2.1]heptane",10.5122332752807,1
Mgll,1.0186754434219254,2739381,"4-(1,2,3-Thiadiazol-4-yl)phenyl butylcarbamate",10.5122332752807,1
Mgll,1.0186754434219254,44352534,"5-(6-Chloropyridazin-3-yl)-2,2-dimethyl-5-aza-2-azoniabicyclo[2.2.1]heptane",10.5122332752807,1
Mgll,1.0186754434219254,2732146,1-(4-Propylphenyl)maleimide,10.5122332752807,1
Mgll,1.0186754434219254,132114543,"US10030020, Example 19",10.5122332752807,1
Mgll,1.0186754434219254,45104537,(4-Nitrophenyl) 4-[bis(4-methoxyphenyl)methyl]piperidine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,45103521,"4-Nitrophenyl 4-(3-(3,5-Dichlorophenoxy)benzyl)piperazine-1-carboxylate",10.5122332752807,1
Mgll,1.0186754434219254,45104540,"4-Nitrophenyl 3,3-diphenylpropyl(methyl)carbamate",10.5122332752807,1
Mgll,1.0186754434219254,132114591,"US10030020, Example 6",10.5122332752807,1
Mgll,1.0186754434219254,56679834,(4-Nitrophenyl) 4-[(3-phenoxyphenyl)methyl]piperidine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,134496469,"US10093635, Example 1",10.5122332752807,1
Mgll,1.0186754434219254,18007882,"2-(6-Chloropyridazin-3-yl)-2,5-diazabicyclo[2.2.1]heptane",10.5122332752807,1
Mgll,1.0186754434219254,18007882,"2-(6-Chloropyridazin-3-yl)-2,5-diazabicyclo[2.2.1]heptane",10.5122332752807,1
Mgll,1.0186754434219254,127034177,"(3R,4S)-4-(3,4-dimethoxyphenyl)-3-(4-methoxyphenyl)-1-[1-(1,2,4-triazole-1-carbonyl)piperidin-4-yl]azetidin-2-one",10.5122332752807,1
Mgll,1.0186754434219254,127032422,"(3R,4S)-4-(1,3-benzodioxol-5-yl)-3-(4-methoxyphenyl)-1-[1-(1,2,4-triazole-1-carbonyl)piperidin-4-yl]azetidin-2-one",10.5122332752807,1
Mgll,1.0186754434219254,24881811,3''-Carbamoylbiphenyl-3-yl naphthalen-2-ylmethylcarbamate,10.5122332752807,1
Mgll,1.0186754434219254,44352619,"2-(6-Chloropyridazin-3-yl)-5-methyl-2,5-diazabicyclo[2.2.1]heptane",10.5122332752807,1
Mgll,1.0186754434219254,25021168,4-Nitrophenyl 4-(hydroxybis(4-methoxyphenyl)methyl)piperidine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,127030393,"(3R,4S)-4-(1,3-benzodioxol-5-yl)-3-(4-fluorophenyl)-1-[1-(imidazole-1-carbonyl)piperidin-4-yl]azetidin-2-one",10.5122332752807,1
Mgll,1.0186754434219254,127030392,"(4-nitrophenyl) 4-[(2S,3R)-2-(1,3-benzodioxol-5-yl)-3-(4-fluorophenyl)-4-oxoazetidin-1-yl]piperidine-1-carboxylate",10.5122332752807,1
Mgll,1.0186754434219254,127030391,"(3S,4R)-4-(1,3-benzodioxol-5-yl)-3-(4-fluorophenyl)-1-[1-(1,2,4-triazole-1-carbonyl)piperidin-4-yl]azetidin-2-one",10.5122332752807,1
Mgll,1.0186754434219254,127032456,Mgl-IN-1,10.5122332752807,1
Mgll,1.0186754434219254,127032456,Mgl-IN-1,10.5122332752807,1
Mgll,1.0186754434219254,45104438,4-Nitrophenyl 4-(Diphenylmethylene)piperidine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,127034178,"(3R,4S)-3,4-bis(3,4-dimethoxyphenyl)-1-[1-(1,2,4-triazole-1-carbonyl)piperidin-4-yl]azetidin-2-one",10.5122332752807,1
Mgll,1.0186754434219254,132114506,"US10030020, Example 4",10.5122332752807,1
Mgll,1.0186754434219254,6418932,"4-(6-Chloropyridazin-3-yl)-1,1-dimethyl-1,4-diazepan-1-ium",10.5122332752807,1
Mgll,1.0186754434219254,6418932,"4-(6-Chloropyridazin-3-yl)-1,1-dimethyl-1,4-diazepan-1-ium",10.5122332752807,1
Mgll,1.0186754434219254,72712915,"5-Methoxy-3-[(4-phenoxyphenyl)methyl]-1,3,4-oxadiazol-2-one",10.5122332752807,1
Mgll,1.0186754434219254,102596130,"[4-(8-Chloro-5,6-dihydro-11H-benzo[5,6]cyclohepta[1,2-b]pyridin-11-ylidene)-1-piperidinyl](1H-1,2,4-triazol-1-yl)methanone",10.5122332752807,1
Mgll,1.0186754434219254,10104631,1-(3-Chloro-6-pyridazinyl)-homopiperazine,10.5122332752807,1
Mgll,1.0186754434219254,132114776,"US10030020, Example 9",10.5122332752807,1
Mgll,1.0186754434219254,132114518,"US10030020, Example 33",10.5122332752807,1
Mgll,1.0186754434219254,132114658,"US10030020, Example 21",10.5122332752807,1
Mgll,1.0186754434219254,132114626,"US10030020, Example 1",10.5122332752807,1
Mgll,1.0186754434219254,132114633,"US10030020, Example 17",10.5122332752807,1
Mgll,1.0186754434219254,127032456,Mgl-IN-1,10.5122332752807,1
Mgll,1.0186754434219254,132114535,"US10030020, Example 14",10.5122332752807,1
Mgll,1.0186754434219254,132114576,"US10030020, Example 2",10.5122332752807,1
Mgll,1.0186754434219254,132114820,"US10030020, Example 16",10.5122332752807,1
Mgll,1.0186754434219254,132114873,"US10030020, Example 11",10.5122332752807,1
Mgll,1.0186754434219254,132114704,"US10030020, Example 30",10.5122332752807,1
Mgll,1.0186754434219254,132114521,"US10030020, Example 22",10.5122332752807,1
Mgll,1.0186754434219254,132114564,"US10030020, Example 23",10.5122332752807,1
Mgll,1.0186754434219254,132114798,"US10030020, Example 12",10.5122332752807,1
Mgll,1.0186754434219254,132114600,"US10030020, Example 13",10.5122332752807,1
Mgll,1.0186754434219254,132114519,"US10030020, Example 43",10.5122332752807,1
Mgll,1.0186754434219254,137639265,(4-Benzylpiperidin-1-yl)-[5-(4-hydroxyphenyl)-1-(2-phenylethyl)pyrazol-3-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,42645849,"Benzylcarbamic acid 4-(1,2,3-thiadiazol-4-yl)phenyl ester",10.5122332752807,1
Mgll,1.0186754434219254,42646340,"Dodecylcarbamic acid 4-(1,2,3-thiadiazol-4-yl)phenylester",10.5122332752807,1
Mgll,1.0186754434219254,42646080,3-Methoxy-4-(hexylcarbamoyloxy)benzoic acid methylester,10.5122332752807,1
Mgll,1.0186754434219254,42646584,3-Methyl-4-(hexylcarbamoyloxy)benzoic acid methyl ester,10.5122332752807,1
Mgll,1.0186754434219254,42646085,"Dodecylcarbamic acid 4-(4,5-dihydrothiazol-2-yl)phenylester",10.5122332752807,1
Mgll,1.0186754434219254,132114650,"US10030020, Example 20",10.5122332752807,1
Mgll,1.0186754434219254,132114650,"US10030020, Example 20",10.5122332752807,1
Mgll,1.0186754434219254,132114687,"US10030020, Example 10",10.5122332752807,1
Mgll,1.0186754434219254,132114727,"US10030020, Example 5",10.5122332752807,1
Mgll,1.0186754434219254,42645849,"Benzylcarbamic acid 4-(1,2,3-thiadiazol-4-yl)phenyl ester",10.5122332752807,1
Mgll,1.0186754434219254,137657257,5-(4-hydroxyphenyl)-1-phenyl-N-[2-(4-pyrimidin-2-ylpiperazin-1-yl)ethyl]pyrazole-3-carboxamide,10.5122332752807,1
Mgll,1.0186754434219254,137633246,(4-Benzylpiperidin-1-yl)-[5-(4-hydroxyphenyl)-1-phenylpyrazol-3-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,137649377,[5-(4-Hydroxyphenyl)-1-phenylpyrazol-3-yl]-morpholin-4-ylmethanone,10.5122332752807,1
Mgll,1.0186754434219254,45104857,4-Nitrophenyl 4-(Hydroxydinaphthalen-2-ylmethyl)piperidine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,42646582,n-Butylcarbamic acid 4-cyanophenyl ester,10.5122332752807,1
Mgll,1.0186754434219254,42646081,3-Iodo-4-(hexylcarbamoyloxy)benzoic acid methyl ester,10.5122332752807,1
Mgll,1.0186754434219254,42645607,"n-Hexylcarbamic acid 4-(4,5-dihydrothiazol-2-yl)phenylester",10.5122332752807,1
Mgll,1.0186754434219254,42646587,"Dodecylcarbamic acid 2-(1,2,3-thiadiazol-4-yl)phenyl ester",10.5122332752807,1
Mgll,1.0186754434219254,25102032,"Dodecylcarbamic acid 3-(1,2,3-thiadiazol-4-yl)phenyl ester",10.5122332752807,1
Mgll,1.0186754434219254,132114789,"US10030020, Example 100",10.5122332752807,1
Mgll,1.0186754434219254,71575475,prop-2-enyl (3S)-2-oxo-3-[(1R)-1-(4-phenylbutanoyloxy)ethyl]azetidine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,71575575,[(1R)-1-[(3S)-2-oxo-1-(prop-2-enylcarbamoyl)azetidin-3-yl]ethyl] 2-phenylmethoxyacetate,10.5122332752807,1
Mgll,1.0186754434219254,71575476,[(1R)-1-[(3S)-2-oxo-1-(prop-2-enylcarbamoyl)azetidin-3-yl]ethyl] 4-phenylbutanoate,10.5122332752807,1
Mgll,1.0186754434219254,25021164,N-Arachidonyl Maleimide,10.5122332752807,1
Mgll,1.0186754434219254,118736028,Ethyl 1-(4-chlorophenyl)-5-[3-(cyclohexylcarbamoyloxy)phenyl]pyrazole-3-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,118736030,Ethyl 5-[3-(cyclohexylcarbamoyloxy)phenyl]-1-(4-methylphenyl)pyrazole-3-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,118736201,Methyl 5-[3-(cyclohexylcarbamoyloxy)phenyl]-1-phenylpyrazole-3-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,118736202,Propyl 5-[3-(cyclohexylcarbamoyloxy)phenyl]-1-phenylpyrazole-3-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,42646079,n-Hexylcarbamic acid 4-cyanophenyl ester,10.5122332752807,1
Mgll,1.0186754434219254,45104861,4-Nitrophenyl 4-Benzylpiperazine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,45104856,4-Nitrophenyl 4-(Bis(4-chlorophenyl)(hydroxy)methyl)piperidine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,45104639,4-Nitrophenyl benzhydryl(methyl)carbamate,10.5122332752807,1
Mgll,1.0186754434219254,45104436,4-Nitrophenyl 3-(Hydroxybis(4-methoxyphenyl)methyl)pyrrolidine-1-carboxylate,10.5122332752807,1
Mgll,1.0186754434219254,132114735,"US10030020, Example 34",10.5122332752807,1
Mgll,1.0186754434219254,132114513,"US10030020, Example 29",10.5122332752807,1
Mgll,1.0186754434219254,132114668,"US10030020, Example 27",10.5122332752807,1
Mgll,1.0186754434219254,132114527,"US10030020, Example 18",10.5122332752807,1
Mgll,1.0186754434219254,25021165,"4-nitrophenyl 4-[bis(2H-1,3-benzodioxol-5-yl)(hydroxy)methyl]piperidine-1-carboxylate",10.5122332752807,1
Mgll,1.0186754434219254,25021165,"4-nitrophenyl 4-[bis(2H-1,3-benzodioxol-5-yl)(hydroxy)methyl]piperidine-1-carboxylate",10.5122332752807,1
Mgll,1.0186754434219254,127032456,Mgl-IN-1,10.5122332752807,1
Mgll,1.0186754434219254,127030391,"(3S,4R)-4-(1,3-benzodioxol-5-yl)-3-(4-fluorophenyl)-1-[1-(1,2,4-triazole-1-carbonyl)piperidin-4-yl]azetidin-2-one",10.5122332752807,1
Mgll,1.0186754434219254,71458671,Benzotriazol-1-yl-[4-(2-fluorophenyl)piperazin-1-yl]methanone,10.5122332752807,1
Mgll,1.0186754434219254,71449674,[5-[4-(Benzotriazole-1-carbonyl)piperazin-1-yl]-2-nitrophenyl]-(4-methylpiperazin-1-yl)methanone,10.5122332752807,1
Mgll,1.0186754434219254,137647242,"(4-Benzylpiperidin-1-yl)-[1-[(3,5-dimethylphenyl)methyl]-5-(4-hydroxyphenyl)pyrazol-3-yl]methanone",10.5122332752807,1
Mgll,1.0186754434219254,118727546,"(Z)-N-(2-hydroxyethyl)-7-[(1R,2R,3R)-3-hydroxy-2-[(E,3R)-3-hydroxy-5-phenylpent-1-enyl]-5-oxocyclopentyl]hept-5-enamide",10.5122332752807,1
Mgll,1.0186754434219254,118727550,"(Z)-7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxy-5-phenylpent-1-enyl]-5-oxocyclopentyl]-N-(3-hydroxypropyl)hept-5-enamide",10.5122332752807,1
Mgll,1.0186754434219254,25021165,"4-nitrophenyl 4-[bis(2H-1,3-benzodioxol-5-yl)(hydroxy)methyl]piperidine-1-carboxylate",10.5122332752807,1
Mgll,1.0186754434219254,44563661,"Ethyl 3,5,6-trichloropyridin-2-yl dodecylphosphonate",10.5122332752807,1
Mgll,1.0186754434219254,162019,1-Octanesulfonyl fluoride,10.5122332752807,1
Mgll,1.0186754434219254,42646340,"Dodecylcarbamic acid 4-(1,2,3-thiadiazol-4-yl)phenylester",10.5122332752807,1
Mgll,1.0186754434219254,45271579,n-Hexylcarbamic acid 4-bromophenyl ester,10.5122332752807,1
Mgll,1.0186754434219254,127034179,"(3R,4S)-3,4-bis(4-methoxyphenyl)-1-[1-(1,2,4-triazole-1-carbonyl)piperidin-4-yl]azetidin-2-one",10.5122332752807,1
Mgll,1.0186754434219254,71575576,[(1R)-1-[(3S)-2-oxo-1-(prop-2-enylcarbamothioyl)azetidin-3-yl]ethyl] 2-phenylmethoxyacetate,10.5122332752807,1
Mgll,1.0186754434219254,118727549,"(Z)-7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxy-5-phenylpent-1-enyl]-5-oxocyclopentyl]-N-[(2S)-1-hydroxypropan-2-yl]hept-5-enamide",10.5122332752807,1
Mgll,1.0186754434219254,118727548,"(Z)-7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxy-5-phenylpent-1-enyl]-5-oxocyclopentyl]-N-[(2R)-1-hydroxypropan-2-yl]hept-5-enamide",10.5122332752807,1
Mgll,1.0186754434219254,118727547,"(Z)-N-(2-hydroxyethyl)-7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxy-5-(4-iodophenyl)pent-1-enyl]-5-oxocyclopentyl]hept-5-enamide",10.5122332752807,1
Mgll,1.0186754434219254,118727545,"(Z)-N-(2-hydroxyethyl)-7-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxy-5-phenylpent-1-enyl]-5-oxocyclopentyl]hept-5-enamide",10.5122332752807,1
Mgll,1.0186754434219254,10979337,Cyclohexyl biphenyl-3-ylcarbamate,10.5122332752807,1
Mgll,1.0186754434219254,71451484,[5-[4-(Benzotriazole-1-carbonyl)piperazin-1-yl]-2-nitrophenyl]-morpholin-4-ylmethanone,10.5122332752807,1
Mgll,1.0186754434219254,44550997,(2-Morpholin-4-yl-2-sulfanylideneethyl) morpholine-4-carbodithioate,10.5122332752807,1
Mgll,1.0186754434219254,9924775,Magl-IN-5,10.5122332752807,1
Mgll,1.0186754434219254,56950321,oxan-2-ylmethyl (E)-4-(4-phenylphenyl)but-3-enoate,10.5122332752807,1
Mgll,1.0186754434219254,56950322,oxan-2-ylmethyl (E)-4-(4-phenylphenyl)but-2-enoate,10.5122332752807,1
Mgll,1.0186754434219254,56950455,Oxiran-2-ylmethyl 4-(4-benzylphenyl)butanoate,10.5122332752807,1
Mgll,1.0186754434219254,56950459,Oxan-2-ylmethyl 4-(4-benzylphenyl)butanoate,10.5122332752807,1
Mgll,1.0186754434219254,56950594,[(2S)-oxiran-2-yl]methyl 6-(4-phenylphenyl)hexanoate,10.5122332752807,1
Mgll,1.0186754434219254,56950173,Oxiran-2-ylmethyl 3-(4-phenylphenyl)propanoate,10.5122332752807,1
Mgll,1.0186754434219254,139950,"N,N'-Dithiobisdiethylamine",10.5122332752807,1
Mgll,1.0186754434219254,11507802,5-Biphenyl-4-ylmethyl-tetrazole-1-carboxylic acid dimethylamide,10.5122332752807,1
Mgll,1.0186754434219254,575125,Lutiram,10.5122332752807,1
Mgll,1.0186754434219254,13258570,(Diethylcarbamoyl)methylene diethylcarbamodithioate,10.5122332752807,1
Mgll,1.0186754434219254,44550737,(4-Benzylpiperidine-1-carbothioyl)sulfanyl 4-benzylpiperidine-1-carbodithioate,10.5122332752807,1
